throughput_mbps,bytes_per_packet,packet_rate,port_asymmetry,rx_throughput_mbps,utilization,jitter_mbps,burstiness,rx_tx_ratio,tx_error_rate,rx_error_rate,idle_flag,traffic_type
76.431034,1500.0,483.4517,10.8997,0.22737,0.76431,34.881785,0.89565,0.002975,0.0,0.0,0,HTTP
0.037745,1233.5,3.825,15.0,0.037506,0.000377,0.018337,0.845897,0.993677,0.0,0.0,0,ICMP
9.26958,1358.0,853.2382,0.0,0.000148,0.092696,0.708249,0.068587,1.6e-05,0.0,0.0,0,VIDEO
0.042065,1303.0,4.0354,10.0,0.041898,0.000421,0.021873,0.990166,0.996009,0.0,0.0,0,ICMP
0.104851,66.15,198.1276,0.0,31.643002,0.001049,0.085559,0.780092,2.0,0.0,0.0,0,HTTP
0.224161,65.98,424.6728,0.0,70.595606,0.002242,0.102441,0.898778,2.0,0.0,0.0,0,HTTP
0.042542,1442.0,3.6878,0.0,0.042696,0.000425,0.017153,0.842546,1.003606,0.0,0.0,0,ICMP
10.538913,1357.46,970.4641,0.0,0.0,0.105389,4.942479,1.005068,0.0,0.0,0.0,0,VIDEO
2.560116,242.0,1322.3739,0.0,0.000267,0.025601,0.085155,0.035023,0.000104,0.0,0.0,0,GAMING
2.333771,241.94,1205.7625,0.0,0.0,0.023338,0.120687,0.049823,0.0,0.0,0.0,0,GAMING
0.050658,1442.0,4.3913,0.0,0.050841,0.000507,0.024046,1.003213,1.003606,0.0,0.0,0,ICMP
39.777417,1500.0,253.3075,6.7254,0.124751,0.397774,27.703257,0.646079,0.003136,0.0,0.0,0,HTTP
27.449979,1500.0,185.0197,10.7306,0.087137,0.2745,26.418502,0.604734,0.003174,0.0,0.0,0,HTTP
2.565818,241.91,1325.8195,0.0,0.0,0.025658,0.157513,0.064154,0.0,0.0,0.0,0,GAMING
64.923312,1500.0,412.4314,6.9003,0.202737,0.649233,28.09557,0.65337,0.003123,0.0,0.0,0,HTTP
0.049403,1315.64,4.6938,9.0909,0.049225,0.000494,0.024655,0.991342,0.996407,0.0,0.0,0,ICMP
0.2124,66.0,402.2735,0.0,67.448323,0.002124,0.098798,0.913098,2.0,0.0,0.0,0,HTTP
0.047671,1260.7,4.7267,13.0435,0.047415,0.000477,0.020558,1.704032,0.99462,0.0,0.0,0,ICMP
0.017246,1164.0,1.852,20.0,0.017092,0.000172,0.018995,1.177365,0.991065,0.0,0.0,0,ICMP
1.247331,1500.0,17.6125,5.5556,0.009029,0.012473,35.584591,0.985967,0.007238,0.0,0.0,0,HTTP
2.254336,242.0,1164.43,0.0,0.000234,0.022543,0.120684,0.049733,0.000104,0.0,0.0,0,GAMING
2.299292,241.94,1187.95,0.0,0.0,0.022993,0.187938,0.077196,0.0,0.0,0.0,0,GAMING
4.034575,1349.03,373.8399,0.0,0.000942,0.040346,1.746902,1.731575,0.000233,0.0,0.0,0,VIDEO
1.891312,241.6,978.5499,0.0,0.000929,0.018913,0.818874,1.731303,0.000491,0.0,0.0,0,GAMING
6.563102,1500.0,42.7479,9.8039,0.020358,0.065631,27.635237,0.669071,0.003102,0.0,0.0,0,HTTP
5.27296,1350.03,488.225,0.0,0.001093,0.05273,2.283175,1.731798,0.000207,0.0,0.0,0,VIDEO
0.045105,1442.0,3.9099,0.0,0.045268,0.000451,0.016468,0.736972,1.003606,0.0,0.0,0,ICMP
5.302492,1353.68,489.6352,0.0,0.001663,0.053025,2.239142,0.245811,0.000314,0.0,0.0,0,VIDEO
8.345021,1354.54,770.0954,0.0,0.001352,0.08345,1.166219,0.118918,0.000162,0.0,0.0,0,VIDEO
0.020584,685.79,3.7519,36.8421,0.001172,0.000206,0.008913,1.732051,0.056946,0.0,0.0,0,VIDEO
0.151158,66.1,285.8534,0.0,45.39849,0.001512,0.088363,0.77539,2.0,0.0,0.0,0,HTTP
2.357429,241.91,1218.1365,0.0,0.0,0.023574,0.047543,0.019864,0.0,0.0,0.0,0,GAMING
2.702825,241.94,1396.4431,0.0,0.0,0.027028,1.087316,0.584605,0.0,0.0,0.0,0,GAMING
9.582507,1358.0,882.0423,0.0,0.000154,0.095825,0.48828,0.047349,1.6e-05,0.0,0.0,0,VIDEO
0.028889,1243.43,2.9042,0.0,0.0,0.000289,0.012414,1.680205,0.0,0.0,0.0,0,ICMP
9.618494,1357.2,885.8794,0.0,0.0,0.096185,0.595837,0.057494,0.0,0.0,0.0,0,VIDEO
0.228712,65.99,433.2535,0.0,74.129878,0.002287,0.088302,0.757541,2.0,0.0,0.0,0,HTTP
0.045182,1260.7,4.4799,13.0435,0.044939,0.000452,0.018182,0.828423,0.99462,0.0,0.0,0,ICMP
0.04412,1442.0,3.8245,0.0,0.044359,0.000441,0.017278,0.753617,1.005409,0.0,0.0,0,ICMP
66.856634,1500.0,442.306,9.7603,0.21068,0.668566,28.618992,0.808674,0.003151,0.0,0.0,0,HTTP
2.436153,241.91,1258.8147,0.0,0.0,0.024362,0.070148,0.029026,0.0,0.0,0.0,0,GAMING
0.04608,1442.0,3.9944,0.0,0.046246,0.000461,0.023328,1.000148,1.003606,0.0,0.0,0,ICMP
0.840454,1500.0,7.0195,13.8889,0.003192,0.008405,28.706109,0.683072,0.003797,0.0,0.0,0,HTTP
0.042003,1442.0,3.641,0.0,0.04223,0.00042,0.023317,1.008385,1.005409,0.0,0.0,0,ICMP
2.567504,241.91,1326.6867,0.0,0.0,0.025675,0.106218,0.0437,0.0,0.0,0.0,0,GAMING
0.044637,1442.0,3.8693,0.0,0.044878,0.000446,0.015886,0.704407,1.005409,0.0,0.0,0,ICMP
0.229284,65.99,434.3342,0.0,73.443292,0.002293,0.094833,1.405168,2.0,0.0,0.0,0,HTTP
9.814244,1358.0,903.373,0.0,0.000235,0.098142,0.306327,0.029829,2.4e-05,0.0,0.0,0,VIDEO
9.344705,1357.18,860.6709,0.0,0.0,0.093447,0.564115,0.054826,0.0,0.0,0.0,0,VIDEO
0.051384,1260.7,5.0948,13.0435,0.051108,0.000514,0.024199,0.997302,0.99462,0.0,0.0,0,ICMP
0.013126,1442.0,1.1378,0.0,0.013315,0.000131,0.018444,1.266349,1.014424,0.0,0.0,0,ICMP
2.437875,241.91,1259.7073,0.0,0.0,0.024379,0.536909,0.259175,0.0,0.0,0.0,0,GAMING
0.020945,1094.5,2.3921,25.0,0.020696,0.000209,0.016489,0.700209,0.988122,0.0,0.0,0,ICMP
2.404761,241.91,1242.5957,0.0,0.0,0.024048,1.031655,0.734305,0.0,0.0,0.0,0,GAMING
9.803711,1358.0,902.4034,0.0,0.000159,0.098037,0.384445,0.038155,1.6e-05,0.0,0.0,0,VIDEO
0.240426,66.0,455.3516,0.0,75.594045,0.002404,0.108856,0.918337,2.0,0.0,0.0,0,HTTP
71.921312,1500.0,471.1115,9.2192,0.225814,0.719213,31.747269,0.772615,0.00314,0.0,0.0,0,HTTP
2.40486,242.0,1242.18,0.0,0.000247,0.024049,0.087045,0.036202,0.000103,0.0,0.0,0,GAMING
0.36565,240.38,190.142,0.0,0.001442,0.003656,0.899929,0.468093,0.003942,0.0,0.0,0,GAMING
5.268062,1352.27,486.963,0.0,0.00085,0.052681,2.281037,1.731746,0.000161,0.0,0.0,0,VIDEO
2.306382,242.0,1191.313,0.0,0.000158,0.023064,0.966298,0.636056,6.8e-05,0.0,0.0,0,GAMING
9.55471,1357.18,880.013,0.0,0.0,0.095547,0.37579,0.037177,0.0,0.0,0.0,0,VIDEO
11.508051,1357.44,1059.7176,0.0,0.0,0.115081,0.649591,0.062072,0.0,0.0,0.0,0,VIDEO
10.449341,1358.0,961.8318,0.0,0.000167,0.104493,0.341559,0.031914,1.6e-05,0.0,0.0,0,VIDEO
0.22339,66.0,423.0881,0.0,70.197319,0.002234,0.103468,0.90687,2.0,0.0,0.0,0,HTTP
10.742194,1357.45,989.1859,0.0,0.0,0.107422,0.405872,0.038525,0.0,0.0,0.0,0,VIDEO
2.346706,241.91,1212.5964,0.0,0.0,0.023467,1.053234,1.017511,0.0,0.0,0.0,0,GAMING
0.042202,66.29,79.5739,0.0,9.554682,0.000422,0.084697,0.824012,2.0,0.0,0.0,0,HTTP
0.025762,1189.27,2.7077,18.1818,0.025557,0.000258,0.016054,0.684054,0.99205,0.0,0.0,0,ICMP
0.045584,1260.7,4.5198,13.0435,0.045339,0.000456,0.023268,0.993469,0.99462,0.0,0.0,0,ICMP
2.413747,242.0,1246.7703,0.0,0.000167,0.024137,0.059493,0.024663,6.9e-05,0.0,0.0,0,GAMING
2.414444,241.94,1247.4419,0.0,0.0,0.024144,0.06262,0.026317,0.0,0.0,0.0,0,GAMING
2.615263,241.91,1351.3689,0.0,0.0,0.026153,0.118766,0.048533,0.0,0.0,0.0,0,GAMING
73.753088,1500.0,487.4662,10.1002,0.231341,0.737531,26.610504,0.722981,0.003137,0.0,0.0,0,HTTP
2.339055,241.91,1208.6439,0.0,0.0,0.023391,0.751617,0.377614,0.0,0.0,0.0,0,GAMING
0.04002,1442.0,3.4691,0.0,0.04019,0.0004,0.017329,1.732051,1.004242,0.0,0.0,0,ICMP
46.457214,1500.0,231.7126,13.3501,0.106011,0.464572,26.073399,0.621282,0.002282,0.0,0.0,0,HTTP
0.221437,65.98,419.5133,0.0,70.888864,0.002214,0.095072,0.820289,2.0,0.0,0.0,0,HTTP
0.029733,1442.0,2.5774,0.0,0.029911,0.000297,0.01713,0.725365,1.00601,0.0,0.0,0,ICMP
0.173351,65.98,328.3988,0.0,55.5015,0.001734,0.081569,0.614962,2.0,0.0,0.0,0,HTTP
0.208699,65.98,395.3811,0.0,66.141518,0.002087,0.099049,0.814808,2.0,0.0,0.0,0,HTTP
0.034001,1256.67,3.3821,13.3333,0.033814,0.00034,0.021008,1.017488,0.994483,0.0,0.0,0,ICMP
0.024815,66.57,46.5981,0.0,5.140615,0.000248,0.092348,0.911492,2.0,0.0,0.0,0,HTTP
0.042855,1260.7,4.2491,13.0435,0.042624,0.000429,0.023041,0.997771,0.99462,0.0,0.0,0,ICMP
2.482868,1500.0,16.2495,7.0,0.007943,0.024829,31.996615,0.762356,0.003199,0.0,0.0,0,HTTP
0.2238,65.99,423.9459,0.0,71.610503,0.002238,0.107736,0.903225,2.0,0.0,0.0,0,HTTP
10.218257,1357.19,941.1252,0.0,0.0,0.102183,0.626581,0.060624,0.0,0.0,0.0,0,VIDEO
0.044451,1315.64,4.2233,9.0909,0.044291,0.000445,0.022146,0.990561,0.996407,0.0,0.0,0,ICMP
2.416819,241.94,1248.6677,0.0,0.0,0.024168,0.143425,0.058414,0.0,0.0,0.0,0,GAMING
0.046095,1315.64,4.3795,9.0909,0.045929,0.000461,0.017231,0.763152,0.996407,0.0,0.0,0,ICMP
2.390137,241.91,1235.0395,0.0,0.0,0.023901,0.447398,0.211333,0.0,0.0,0.0,0,GAMING
0.048438,1315.64,4.6022,9.0909,0.048264,0.000484,0.018263,0.757893,0.996407,0.0,0.0,0,ICMP
0.016272,1025.0,1.9843,30.0,0.016024,0.000163,0.018058,0.732532,0.98478,0.0,0.0,0,ICMP
21.426851,1500.0,155.9476,7.2409,0.076557,0.214269,27.965385,0.770711,0.003573,0.0,0.0,0,HTTP
2.302076,242.0,1189.089,0.0,0.000236,0.023021,1.008425,0.681313,0.000103,0.0,0.0,0,GAMING
0.227163,65.98,430.3591,0.0,72.098842,0.002272,0.104159,0.911309,2.0,0.0,0.0,0,HTTP
10.111893,1357.45,931.1474,0.0,0.0,0.101119,0.909259,0.086915,0.0,0.0,0.0,0,VIDEO
2.595913,241.91,1341.3707,0.0,0.0,0.025959,1.142495,0.89187,0.0,0.0,0.0,0,GAMING
8.491402,1354.3,783.7433,0.0,0.001347,0.084914,3.676885,1.732051,0.000159,0.0,0.0,0,VIDEO
0.036944,1295.68,3.5642,10.5263,0.036788,0.000369,0.018905,0.843543,0.995775,0.0,0.0,0,ICMP
68.04734,1500.0,442.4146,8.9579,0.21267,0.680473,28.454447,0.680664,0.003125,0.0,0.0,0,HTTP
0.223287,65.99,422.9738,0.0,71.017181,0.002233,0.079248,0.727002,2.0,0.0,0.0,0,HTTP
9.430451,1358.0,868.0459,0.0,0.00023,0.094305,0.587888,0.058605,2.4e-05,0.0,0.0,0,VIDEO
0.19934,66.07,377.1413,0.0,61.138009,0.001993,0.09278,0.825044,2.0,0.0,0.0,0,HTTP
0.0693,66.17,130.9092,0.0,19.222772,0.000693,0.085034,0.770375,2.0,0.0,0.0,0,HTTP
2.393086,241.91,1236.5618,0.0,0.0,0.023931,0.095079,0.03923,0.0,0.0,0.0,0,GAMING
10.356395,1357.45,953.6634,0.0,0.0,0.103564,0.627316,0.059103,0.0,0.0,0.0,0,VIDEO
0.020089,1094.5,2.2943,25.0,0.01985,0.000201,0.011104,0.990435,0.988122,0.0,0.0,0,ICMP
10.284305,1357.45,947.0235,0.0,0.0,0.102843,0.676465,0.065491,0.0,0.0,0.0,0,VIDEO
0.078468,65.96,148.6958,0.0,21.36683,0.000785,0.03943,0.278414,2.0,0.0,0.0,0,HTTP
2.383862,241.94,1231.6435,0.0,0.0,0.023839,0.997982,1.49632,0.0,0.0,0.0,0,GAMING
2.567187,241.94,1326.3585,0.0,0.0,0.025672,0.135856,0.056467,0.0,0.0,0.0,0,GAMING
1.23454,241.45,639.1316,0.0,0.001296,0.012345,0.534567,1.731992,0.00105,0.0,0.0,0,GAMING
2.280762,242.0,1178.0795,0.0,0.000234,0.022808,0.095571,0.039201,0.000103,0.0,0.0,0,GAMING
0.680485,241.32,352.484,0.0,0.00168,0.006805,0.765159,0.381819,0.002469,0.0,0.0,0,GAMING
0.037089,1222.53,3.7922,15.7895,0.036839,0.000371,0.022176,1.014156,0.993284,0.0,0.0,0,ICMP
13.945115,1500.0,106.3359,7.7338,0.052042,0.139451,29.985359,0.824186,0.003732,0.0,0.0,0,HTTP
2.479063,241.91,1280.9741,0.0,0.0,0.024791,1.00238,0.605173,0.0,0.0,0.0,0,GAMING
40.198557,1500.0,229.73,13.0359,0.105485,0.401986,25.360785,0.618795,0.002624,0.0,0.0,0,HTTP
2.557617,241.94,1321.418,0.0,0.0,0.025576,0.077928,0.03168,0.0,0.0,0.0,0,GAMING
0.223852,65.98,424.0926,0.0,70.677228,0.002239,0.082065,0.752297,2.0,0.0,0.0,0,HTTP
0.043913,1442.0,3.8066,0.0,0.044071,0.000439,0.022914,1.001617,1.003606,0.0,0.0,0,ICMP
2.460208,242.0,1270.7687,0.0,0.000253,0.024602,0.040854,0.01672,0.000103,0.0,0.0,0,GAMING
10.120641,1357.19,932.1325,0.0,0.0,0.101206,0.362753,0.035584,0.0,0.0,0.0,0,VIDEO
2.432038,241.91,1256.6919,0.0,0.0,0.02432,0.150277,0.061766,0.0,0.0,0.0,0,GAMING
0.207651,65.98,393.372,0.0,66.23055,0.002077,0.086914,0.645862,2.0,0.0,0.0,0,HTTP
64.91577,1500.0,426.8162,9.7484,0.20339,0.649158,30.801623,0.802116,0.003133,0.0,0.0,0,HTTP
51.038717,1500.0,336.842,10.1145,0.159864,0.510387,24.878342,0.590775,0.003132,0.0,0.0,0,HTTP
2.33646,242.0,1206.8493,0.0,0.000239,0.023365,0.185921,0.074566,0.000102,0.0,0.0,0,GAMING
2.404837,241.91,1242.637,0.0,0.0,0.024048,0.148115,0.061066,0.0,0.0,0.0,0,GAMING
0.03133,1256.67,3.1163,13.3333,0.031157,0.000313,0.018435,0.757682,0.994483,0.0,0.0,0,ICMP
0.048009,1315.64,4.5614,0.0,0.0,0.00048,0.020695,1.701353,0.0,0.0,0.0,0,ICMP
2.311951,241.94,1194.494,0.0,0.0,0.02312,0.665284,0.335513,0.0,0.0,0.0,0,GAMING
2.322471,242.0,1199.6235,0.0,0.000158,0.023225,0.09664,0.040003,6.8e-05,0.0,0.0,0,GAMING
6.331129,1353.31,584.7806,0.0,0.001393,0.063311,1.632171,0.178318,0.00022,0.0,0.0,0,VIDEO
0.231107,65.98,437.8344,0.0,73.830662,0.002311,0.10363,0.80184,2.0,0.0,0.0,0,HTTP
2.471464,241.94,1276.9069,0.0,0.0,0.024715,0.09632,0.039743,0.0,0.0,0.0,0,GAMING
0.134455,65.98,254.7396,0.0,57.069987,0.001345,0.075567,0.611158,2.0,0.0,0.0,0,HTTP
9.762569,1358.0,898.6164,0.0,0.000236,0.097626,0.627887,0.059372,2.4e-05,0.0,0.0,0,VIDEO
9.86823,1357.18,908.8917,0.0,0.0,0.098682,4.232828,0.590068,0.0,0.0,0.0,0,VIDEO
0.031815,1442.0,2.7579,0.0,0.032061,0.000318,0.021189,1.045299,1.007727,0.0,0.0,0,ICMP
8.554033,1500.0,54.4664,8.3333,0.026319,0.08554,31.247683,0.730764,0.003077,0.0,0.0,0,HTTP
0.888731,241.54,459.9281,0.0,0.000248,0.008887,0.720959,0.350151,0.000279,0.0,0.0,0,GAMING
44.243265,1500.0,306.9096,9.377,0.147034,0.442433,24.934612,0.700881,0.003323,0.0,0.0,0,HTTP
2.414156,242.0,1246.9816,0.0,0.000165,0.024142,1.151798,0.921884,6.8e-05,0.0,0.0,0,GAMING
2.47777,241.91,1280.3192,0.0,0.0,0.024778,0.049043,0.020045,0.0,0.0,0.0,0,GAMING
7.655737,1355.13,706.18,0.0,0.001597,0.076557,1.323224,0.135669,0.000209,0.0,0.0,0,VIDEO
0.142746,65.97,270.4761,0.0,44.209867,0.001427,0.081601,0.622923,2.0,0.0,0.0,0,HTTP
0.538988,240.78,279.8083,0.0,0.001593,0.00539,0.816149,0.418899,0.002955,0.0,0.0,0,GAMING
0.019809,65.86,37.599,0.0,6.335825,0.000198,0.091241,0.6657,2.0,0.0,0.0,0,HTTP
2.383937,241.94,1231.6803,0.0,0.0,0.023839,1.013369,1.604453,0.0,0.0,0.0,0,GAMING
47.040047,1500.0,336.7995,10.9163,0.158657,0.4704,26.406672,0.750437,0.003373,0.0,0.0,0,HTTP
2.393936,241.91,1237.0023,0.0,0.0,0.023939,0.066494,0.026985,0.0,0.0,0.0,0,GAMING
0.056631,66.24,106.8607,0.0,14.893474,0.000566,0.024425,1.704905,2.0,0.0,0.0,0,HTTP
10.246075,1357.45,943.5065,0.0,0.0,0.102461,0.739879,0.072115,0.0,0.0,0.0,0,VIDEO
9.708715,1357.18,894.1999,0.0,0.0,0.097087,0.492535,0.047835,0.0,0.0,0.0,0,VIDEO
10.159499,1358.0,935.1527,0.0,0.000164,0.101595,0.471444,0.045693,1.6e-05,0.0,0.0,0,VIDEO
0.04911,65.94,93.1004,0.0,19.749771,0.000491,0.094184,0.742991,2.0,0.0,0.0,0,HTTP
2.43789,241.91,1259.7149,0.0,0.0,0.024379,0.090688,0.03728,0.0,0.0,0.0,0,GAMING
2.398444,241.94,1239.1793,0.0,0.0,0.023984,0.062339,0.026102,0.0,0.0,0.0,0,GAMING
9.907154,1357.45,912.2917,0.0,0.0,0.099072,0.610645,0.059875,0.0,0.0,0.0,0,VIDEO
74.579061,1500.0,500.2245,11.7432,0.233103,0.745791,32.604971,0.906699,0.003126,0.0,0.0,0,HTTP
2.184698,242.0,1128.4598,0.0,0.000151,0.021847,0.277718,0.113311,6.9e-05,0.0,0.0,0,GAMING
9.985505,1358.0,919.137,0.0,0.000242,0.099855,0.443201,0.042751,2.4e-05,0.0,0.0,0,VIDEO
10.70408,1358.0,985.2799,0.0,0.000261,0.107041,0.570416,0.055729,2.4e-05,0.0,0.0,0,VIDEO
3.918559,1348.26,363.2986,0.0,0.000994,0.039186,1.696703,1.731711,0.000254,0.0,0.0,0,VIDEO
2.458973,241.91,1270.6069,0.0,0.0,0.02459,0.040993,0.016913,0.0,0.0,0.0,0,GAMING
0.155092,66.0,293.7356,0.0,41.408643,0.001551,0.081914,1.002585,2.0,0.0,0.0,0,HTTP
0.131253,65.97,248.7164,0.0,41.550727,0.001313,0.083667,0.618115,2.0,0.0,0.0,0,HTTP
0.046779,1442.0,4.055,0.0,0.046947,0.000468,0.022682,1.00104,1.003606,0.0,0.0,0,ICMP
0.011732,846.29,1.7328,0.0,0.011423,0.000117,0.021939,0.85132,0.973666,0.0,0.0,0,ICMP
2.48901,242.0,1285.6456,0.0,0.000172,0.02489,0.580085,0.275919,6.9e-05,0.0,0.0,0,GAMING
0.038203,1233.5,3.8714,15.0,0.037961,0.000382,0.020667,0.873914,0.993677,0.0,0.0,0,ICMP
10.279709,1358.0,946.2177,0.0,0.000167,0.102797,0.762627,0.073456,1.6e-05,0.0,0.0,0,VIDEO
0.045925,1260.7,4.5536,13.0435,0.045678,0.000459,0.022792,0.992642,0.99462,0.0,0.0,0,ICMP
0.02284,1121.23,2.5463,23.0769,0.022595,0.000228,0.015634,0.686564,0.989297,0.0,0.0,0,ICMP
0.156211,66.09,295.4516,0.0,47.321475,0.001562,0.067557,1.723466,2.0,0.0,0.0,0,HTTP
0.014011,978.67,1.7896,0.0,0.0,0.00014,0.005982,1.638858,0.0,0.0,0.0,0,ICMP
2.174362,242.0,1123.1208,0.0,0.000149,0.021744,0.962892,1.024154,6.9e-05,0.0,0.0,0,GAMING
2.348582,241.75,1214.3636,0.0,0.001419,0.023486,0.06051,0.025339,0.000604,0.0,0.0,0,GAMING
0.23312,65.98,441.6533,0.0,72.184398,0.002331,0.082527,0.741266,2.0,0.0,0.0,0,HTTP
0.047225,1260.7,4.6824,13.0435,0.046971,0.000472,0.020363,1.703285,0.99462,0.0,0.0,0,ICMP
10.41108,1358.0,958.31,0.0,0.000251,0.104111,0.59908,0.056703,2.4e-05,0.0,0.0,0,VIDEO
10.166898,1358.0,935.8338,0.0,0.000163,0.101669,0.162317,0.015961,1.6e-05,0.0,0.0,0,VIDEO
70.852735,1500.0,469.8367,10.1796,0.222776,0.708527,29.657041,1.494959,0.003144,0.0,0.0,0,HTTP
23.848307,1500.0,175.2563,8.4895,0.084879,0.238483,26.9845,0.742851,0.003559,0.0,0.0,0,HTTP
2.514232,242.0,1298.6734,0.0,0.000173,0.025142,0.075946,0.030777,6.9e-05,0.0,0.0,0,GAMING
2.325656,241.94,1201.5691,0.0,0.0,0.023257,0.467076,0.210261,0.0,0.0,0.0,0,GAMING
9.907448,1358.0,911.9521,0.0,0.000237,0.099074,3.013664,0.344476,2.4e-05,0.0,0.0,0,VIDEO
11.151106,1358.0,1026.4272,0.0,0.000268,0.111511,0.501051,0.048336,2.4e-05,0.0,0.0,0,VIDEO
0.045139,1260.7,4.4756,13.0435,0.044896,0.000451,0.017318,0.76306,0.99462,0.0,0.0,0,ICMP
66.943147,1500.0,442.8787,10.5691,0.209125,0.669431,27.251836,0.779793,0.003124,0.0,0.0,0,HTTP
9.802326,1357.18,902.8221,0.0,0.0,0.098023,0.801416,0.075627,0.0,0.0,0.0,0,VIDEO
0.044333,1252.45,4.4246,13.6364,0.044082,0.000443,0.022304,0.945923,0.994338,0.0,0.0,0,ICMP
0.037649,1243.43,3.7848,14.2857,0.037424,0.000376,0.020705,0.999097,0.994026,0.0,0.0,0,ICMP
2.445009,241.94,1263.233,0.0,0.0,0.02445,0.05373,0.022662,0.0,0.0,0.0,0,GAMING
2.511449,242.0,1297.236,0.0,0.000173,0.025114,0.974272,0.524523,6.9e-05,0.0,0.0,0,GAMING
0.010977,920.75,1.4902,0.0,0.010744,0.00011,0.01873,0.793875,0.978822,0.0,0.0,0,ICMP
2.268469,242.0,1171.7297,0.0,0.000156,0.022685,0.102755,0.042736,6.9e-05,0.0,0.0,0,GAMING
2.465175,241.94,1273.6536,0.0,0.0,0.024652,0.994334,0.660503,0.0,0.0,0.0,0,GAMING
0.047397,1442.0,4.1086,0.0,0.047568,0.000474,0.020523,1.732051,1.003606,0.0,0.0,0,ICMP
11.344994,1358.0,1044.2741,0.0,0.000272,0.11345,0.571744,0.054849,2.4e-05,0.0,0.0,0,VIDEO
0.198943,66.0,376.7867,0.0,65.346999,0.001989,0.085153,0.670654,2.0,0.0,0.0,0,HTTP
20.292463,1500.0,132.4253,7.948,0.064299,0.202925,30.332606,0.722965,0.003169,0.0,0.0,0,HTTP
2.343233,241.94,1210.65,0.0,0.0,0.023432,0.05965,0.024396,0.0,0.0,0.0,0,GAMING
19.273156,1500.0,125.7425,6.8143,0.061868,0.192732,13.665065,0.332171,0.00321,0.0,0.0,0,HTTP
0.015897,1025.0,1.9386,30.0,0.015655,0.000159,0.018727,0.771132,0.98478,0.0,0.0,0,ICMP
0.044002,1442.0,3.8143,0.0,0.044161,0.00044,0.018005,0.791104,1.003606,0.0,0.0,0,ICMP
0.365988,240.81,189.9743,0.0,0.001571,0.00366,0.912404,0.471134,0.004291,0.0,0.0,0,GAMING
10.051952,1357.17,925.8169,0.0,0.0,0.10052,4.195301,0.596604,0.0,0.0,0.0,0,VIDEO
0.21323,66.0,403.845,0.0,67.296405,0.002132,0.098281,0.892166,2.0,0.0,0.0,0,HTTP
9.747128,1357.18,897.7379,0.0,0.0,0.097471,0.75961,0.074733,0.0,0.0,0.0,0,VIDEO
67.187067,1500.0,444.7944,10.8221,0.209373,0.671871,23.797036,0.681007,0.003116,0.0,0.0,0,HTTP
8.970401,1500.0,71.1957,3.7879,0.036333,0.089704,31.575271,0.89104,0.00405,0.0,0.0,0,HTTP
2.544726,241.94,1314.7568,0.0,0.0,0.025447,0.061536,0.025126,0.0,0.0,0.0,0,GAMING
11.526897,1358.0,1061.0178,0.0,0.000186,0.115269,0.644319,0.060623,1.6e-05,0.0,0.0,0,VIDEO
0.014257,978.67,1.821,0.0,0.0,0.000143,0.006088,1.640243,0.0,0.0,0.0,0,ICMP
2.630277,241.94,1358.9581,0.0,0.0,0.026303,0.109306,0.044464,0.0,0.0,0.0,0,GAMING
0.044526,1442.0,3.8598,0.0,0.044687,0.000445,0.021778,1.000519,1.003606,0.0,0.0,0,ICMP
9.527448,1357.17,877.5124,0.0,0.0,0.095274,3.896109,1.178097,0.0,0.0,0.0,0,VIDEO
62.995543,1500.0,419.3655,9.6014,0.200105,0.629955,29.703546,0.92227,0.003176,0.0,0.0,0,HTTP
9.834874,1357.46,905.6292,0.0,0.0,0.098349,0.669428,0.064135,0.0,0.0,0.0,0,VIDEO
0.044446,1315.64,4.2229,9.0909,0.044286,0.000444,0.015716,0.68907,0.996407,0.0,0.0,0,ICMP
43.483642,1500.0,281.1053,7.8322,0.136755,0.434836,25.832404,0.623009,0.003145,0.0,0.0,0,HTTP
0.045605,1315.64,4.333,9.0909,0.045441,0.000456,0.023655,0.99176,0.996407,0.0,0.0,0,ICMP
0.011247,1044.86,1.3455,0.0,0.011087,0.000112,0.004787,1.619811,0.985781,0.0,0.0,0,ICMP
2.481655,242.0,1281.8465,0.0,0.000172,0.024817,0.14636,0.060749,6.9e-05,0.0,0.0,0,GAMING
0.322605,240.02,168.0107,0.0,0.001441,0.003226,0.880891,0.47777,0.004466,0.0,0.0,0,GAMING
2.478128,242.0,1280.025,0.0,0.000171,0.024781,0.077825,0.031896,6.9e-05,0.0,0.0,0,GAMING
2.360845,241.94,1219.7509,0.0,0.0,0.023608,0.052342,0.021714,0.0,0.0,0.0,0,GAMING
20.59699,1500.0,134.7479,9.0103,0.064736,0.20597,29.185132,0.701295,0.003143,0.0,0.0,0,HTTP
10.776699,1357.44,992.3714,0.0,0.0,0.107767,0.262268,0.024897,0.0,0.0,0.0,0,VIDEO
0.140917,65.97,267.0075,0.0,54.217696,0.001409,0.078863,0.632359,2.0,0.0,0.0,0,HTTP
0.037117,1442.0,3.2175,0.0,0.037368,0.000371,0.020292,0.851142,1.006761,0.0,0.0,0,ICMP
0.042386,1252.45,4.2303,13.6364,0.042146,0.000424,0.020833,0.939803,0.994338,0.0,0.0,0,ICMP
0.036532,1295.68,3.5244,10.5263,0.036378,0.000365,0.020553,0.998635,0.995775,0.0,0.0,0,ICMP
